Year,Month,Unique Identifier,Request Number,Summary - EN,Summary - FR,owner_org,Organization Name - EN,Organization Name - FR,Number of Informal Requests
2024,2,0d16ff9dec21862f2d53fd5d4c5dcd52,A-2021-23263,"Records from August 1 to November 14, 2021 of all correspondence including emails and letters including attachments on all subjects sent and received by: John Ossowski President of the Canada Border Services Agency to or from: Nathalie Drouin Secretary Clerk Privy Council Office (PCO), Janice Charette Clerk of the PCO, François Daigle Deputy Minister Justice, Shalene Curtis-Micallef Associate Deputy Minister Justice, Rob Stewart Public Safety, Stephen Lucas Deputy Minister Health, Michael Keenan Deputy Minister of Transport, David Vigneault Director of the Canadian Security Intelligence Service (CSIS), Brenda Lucki Commissioner of the Royal Canadian Mounted Police,  Daniel Vigneault of CSIS including his counterpart Deputy Directors and Deputy Directors and assistants,  Isabelle Mondou Deputy Minister Canadian Heritage, Daniel Therrien the Privacy Commissioner of Canada, Shelly Bruce Head of the Center of Telecommunications,  Bill Matthews Public Service Procurement Canada (PSPC) and Public Works and Government Services Canada (PWGSC), Deputy Minister Arianne Reza of PWGSC/PSPC,  Associate Deputy Minister, Jody Thomas Deputy Minister of the Department of National Defence (DND),  Nancy Chahwan Associate Minister DND,  Catrina Tapley Deputy Minister of Immigration, Refugees and Citizenship Canada (IRCC),  Caroline Xavier Deputy Minister of IRCC, Scott Jones Associate Deputy Minister of IRCC, Geneviève Guilbault Quebec Minister of Public Security, Dominique Savoie Quebec Deputy Minister of Public Security, and François Legault Premier of Quebec.","Toute la correspondance, y compris les courriels, les pièces jointes et les lettres, sur tous les sujets, envoyée à John Ossowski, président de l'Agence des services frontaliers du Canada, ou reçue par ce dernier, entre le 1er août et le 14 novembre 2021, provenant de ou destinée à Nathalie Drouin, secrétaire de la greffière du Bureau du Conseil privé, Janice Charette, greffière du Bureau du Conseil privé,  François Daigle, sous-ministre à Justice Canada, Shalene Curtis-Micallef, sous-ministre déléguée à Justice Canada, Rob Stewart de Sécurité publique Canada,  Stephen Lucas, sous-ministre à Santé Canada, Michael Keenan, sous-ministre à Transports Canada, David Vigneault, directeur du SCRS, Brenda Lucki, commissaire de la GRC, Daniel Vigneault du SCRS et ses homologues sous directeurs et sous-directeurs adjoints, Isabelle Mondou, sous-ministre à Patrimoine canadien, Daniel Therrien, commissaire à la vie privée du Canada, Shelly Bruce, cheffe du Centre des télécommunications, Bill Matthews, sous-ministre à TPGSC/SPAC, Arianne Reza, sous-ministre déléguée à TPSGC/SPAC, Jody Thomas, sous-ministre de la Défense nationale du Canada, Nancy Chahwan, ministre déléguée de la Défense nationale du Canada, Catrina Tapley, sous-ministre d'Immigration, Réfugiés et Citoyenneté Canada, Caroline Xavier, sous-ministre d'Immigration, Réfugié et Citoyenneté Canada, Scott Jones, sous-ministre délégué d'Immigration, Réfugiés et Citoyenneté Canada, Geneviève Guilbault, ministre de la Sécurité publique au Québec, Dominique Savoie, sous-ministre de la Sécurité publique du Québec, et François Legault, premier ministre du Québec.",cbsa-asfc,Canada Border Services Agency,Agence des services frontaliers du Canada,5
2024,2,25d45b3277f7a352ba9092f7d2cd7900,A-2023-173468,"List of donations that fall under sections 4500 and 4510 on the T3010 Registered Charity Information Return received by THE AZRIELI FOUNDATION / LA FONDATION AZRIELI from other registered charities, details of funds provided by the foundation to qualified Canadian donors by the “Foundation” (T1236) and to international organizations (Schedule 2/T3010), government grants received and filing info (T3010/Schedule 6), from January 1, 1988 to December 28, 2023. ","La liste des dons visés par les sections 4500 et 4510 du formulaire T3010, Déclaration de renseignements des organismes de bienfaisance enregistrés, reçus de l’organisme de bienfaisance « THE AZRIELI FOUNDATION / LA FONDATION AZRIELI » par d’autres organismes de bienfaisance enregistrés, les détails des fonds fournis (donateurs canadiens admissibles) par la Fondation (T1236) et à des organismes internationaux (annexe 2/T3010), les subventions gouvernementales reçues et les renseignements sur la production (T3010/annexe 6), du 1er janvier 1988 au 28 décembre 2023. ",cra-arc,Canada Revenue Agency,Agence du revenu du Canada,5
2024,2,99e0ee097393b3e935be2f0e9e85d395,A-2023-000024,"Provide copies of any analysis done on the economic and other impacts of increased immigration to Canada on issues such as housing prices, housing availability, wages, etc., since November 15, 2021","Fournir des copies de toute analyse effectuée sur les impacts économiques et autres d'une augmentation de l'immigration au Canada sur des questions telles que les prix des logements, la disponibilité des logements, les salaires, etc., depuis le 15 novembre 2021",infc,"Department of Housing, Infrastructure and Communities","Ministère du Logement, de l’Infrastructure et des Collectivités",5
2024,2,f0dcb201618653536b5c84d77d7c81a8,A-2023-168023,"All documents, including reports, memos and all types of correspondence regarding crypto asset, crypto asset mining, cryptocurrency, cryptocurrency mining, bitcoin, bitcoin mining, digital asset and digital asset mining from January 1, 2017 to March 15, 2020.","Tous les documents, y compris les rapports, les notes de service et tous les types de correspondance concernant les actifs cryptographiques, le minage de cryptoactifs, la cryptomonnaie, le minage de cryptomonnaies, le bitcoin, le minage de bitcoins, et les actifs numériques et le minage d’actifs numériques du 1er janvier 2017 au 15 mars 2020.",cra-arc,Canada Revenue Agency,Agence du revenu du Canada,5
2024,2,fc3c8dd097875d1dedf91134633c8b60,A-2023-01978,"All invitations extended to Yaroslav Hunka between October 31, 2015 to September 29, 2023.",Toutes les invitations adressées à Yaroslav Hunka entre le 31 octobre 2015 et le 29 septembre 2023.,dfatd-maecd,Global Affairs Canada,Affaires mondiales Canada,5
2024,1,e51f0febea0c723a41ae308c840f546c,A-2023-00031,"The Statement of work, task authorizations and all correspondence regarding the contract with CORADIX Technology Consulting Ltd. Procurement identification number: 140995. Standing offer number: EN578-055605/C. Contract date: January 31, 2017. Original value: $404,551.04. Amendment value: $394,479.22.","Énoncé du travail, autorisations du travail et correspondance au sujet du contrat attribué à CORADIX Technology Consulting Ltd. Marché 140995. Offre à commande EN578-055605/C. Date du contrat : 31 janvier 2017. Valeur initiale : 404 551,04 $. Valeur ajustée : 394 479,22 $.",elections,Elections Canada,Élections Canada,9
2024,1,02cf7be366f8c0b149a53cb936c4d8a5,1A-2022-08633,"Kindly share the training videos and PowerPoint presentations used to train IRCC staff. This includes training for temporary residents (work, study, TRV, and TRP), as well as streams for the economic class, the family class, and protected persons for Indian applicants. All training materials should include the author's name(s).Date range: the last two years.","Veuillez nous faire parvenir les vidéos de formation et les présentations PowerPoint utilisées pour former le personnel d’IRCC. Cela comprend la formation pour les résidents temporaires (travail, études, VRT et PST), ainsi que les volets pour la catégorie de l’immigration économique, la catégorie du regroupement familial et les personnes protégées pour les demandeurs indiens. Tous les documents de formation doivent comprendre le nom de l’auteur. Plage de dates : les deux dernières années.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2024,1,3ed52f8a9321314cb4085d28229c40bb,A-2023-03249,"Records from January 1, 2022 to January 18, 2023, of all founded misconduct allegations against employees of the Canada Border Services Agency and the resulting disciplinary actions rendered. This includes findings from both management-led and professional standards investigations, but excluding any names.","Dossiers du 1er janvier 2022 au 18 janvier 2023 de toutes les allégations d’inconduite fondées contre des employés de l’Agence des services frontaliers du Canada et des mesures disciplinaires qui en ont découlé. Cela comprend les conclusions des enquêtes dirigées par la direction et des enquêtes sur les normes professionnelles, mais excluant tout nom.",cbsa-asfc,Canada Border Services Agency,Agence des services frontaliers du Canada,6
2024,1,0809144e79b8c41bb4531e2ace4f1fe9,A-2022-000415,"Documents showing the list of stakeholders and outside experts regarding the development of the proposal to print health warnings directly on cigarettes and updated warnings on packaging,  (https://www.canada.ca/en/healthcanada/news/2022/06/government-of-canada-proposes-to-print-healthwarnings-on-individual-cigarettes.html) since January 1, 2021.","Documents présentant la liste des intervenants et des experts de l’extérieur concernant l’élaboration de la proposition d’imprimer les mises en garde de santé directement sur les cigarettes et des mises en garde mises à jour sur l’emballage, (https://www.canada.ca/fr/sante-canada/nouvelles/2022/06/le-gouvernement-du-canada-propose-dimprimer-des-avertissements-sanitaires-sur-les-cigarettes-individuelles.html) depuis le 1er janvier 2021.",hc-sc,Health Canada,Santé Canada,5
2024,1,8d29645e68a7fba12b5b035e75caa21c,A-2015-01214,"All letters, correspondence, e-mails received and written by the Minister of DND concerning persons who have seen one or more extra-terrestrials/UFOs or extraterrestrial contact","Les lettres, la correspondance et les courriels reçus et écrits par le ministre de la Défense au sujet de personnes ayant vu un ou plusieurs extraterrestres/OVNI ou ayant été en contact avec des extraterrestres",dnd-mdn,National Defence,Défense nationale,5
2024,1,c7e1ae64b4ebece44060442f572e898f,A-2023-00015,"Information about the consumption of insects & faux meat products (including but not limited  to crickets and/or Beyond Meat) and/or records on the desire to decrease the consumption of meat From January 1, 2021 to June 12, 2023.","Information sur la consommation d’insectes et de faux produits de viande (notamment, les grillons et Beyond Meat) et les registres sur le désir de réduire la consommation de viande, du 1er janvier 2021 au 12 juin 2023.",aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,5
2024,1,29a0f29d912ea3e501e2918c31436b94,1A-2022-31264,"Please provide the total of number of Temporary Resident Visa applications (Visitor Visa, Study Permits, Work Permits, each separately provided) approved and refused by Officer/User/Employee EU 04201 (Located in Case Processing Centre in Ottawa) in 2020, 2021 and 2022 (June 30, 2022). For all Study Permit applications refused by Officer/User/Employee EU 04201, please provide a copy of the decision and the notes entered into the Global Case Management System, explaining the reasons for the refusal.","Fournir le nombre total de demandes de visa de résident temporaire (visas de visiteur, permis d’études et permis de travail, séparément) approuvées et refusées par l’agent, l’utilisateur ou l’employé associé au numéro EU 04201 (et se trouvant au centre de traitement des demandes d’Ottawa) en 2020, en 2021 et en 2022 (jusqu’au 30 juin 2022). Pour toutes les demandes de permis d’études refusées par l’agent, l’utilisateur ou l’employé EU 04201, fournir une copie de la décision et les commentaires consignés dans le Système mondial de gestion des cas expliquant les motifs du refus",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2024,1,368a2a525c232b1d7d8d24483bb45694,A-2023-00524,Briefing package prepared for incoming Fisheries and Ocean Minister Diane Lebouthillier and 4 briefing notes,"Trousse d’information préparée pour la nouvelle ministre des Pêches et des Océans, Diane Lebouthillier, et quatre notes d’information",dfo-mpo,Fisheries and Oceans Canada,Pêches et Océans Canada,4
2024,1,4e5fcbd320f94c35416cb9b0d3b083de,A-2023-169645,OTO #18: Report on the fairness of the Audit process for registered charities. ,Document du Bureau de l'ombudsman des contribuables no18 : Rapport sur l'équité du processus de vérification pour les organismes de bienfaisance enregistrés. ,cra-arc,Canada Revenue Agency,Agence du revenu du Canada,4
2024,1,59110acbd68f4e27bede4ca3eed3a719,A-2023-79,"Copies of reports produced by CSIS' Intelligence Assessment Branch on alleged Chinese interference in Canadian politics from July 21, 2021",Copies des rapports produits par la Direction de l’évaluation du renseignement du SCRS au sujet de l’ingérence de la Chine sur la scène politique canadienne depuis le 21 juillet 2021. ,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,4
